preoutcome_rank,cluster,cluster_label,model,observable,tracer,shape_y,shape_x,valid_fraction,group_count,tracer_base_fraction,top_observable_in_top_tracer_fraction,observed_enrichment,residual_null_ratio,status,matched_null_n,matched_null_mean,matched_null_p05,matched_null_p95,matched_empirical_p_ge_observed,matched_z_vs_null
8,macs1311,MACS J1311.0-0310,zitrin_nfw,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9976834467120181,32,0.10000002272838848,0.30914600469567866,3.091459344317897,1.306347753453116,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.3664903438966625,2.363694945963746,2.3692290156502365,0.0033222591362126247,419.64343610678765
9,macs1931,MACS J1931.8-2635,zitrin_ltm_gauss,kappa,chandra_xray_sigma1,4200,4200,0.9972425736961451,32,0.10000000568460914,0.9036811252796828,9.036810739089459,1.2649158293881526,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,7.144199265385602,7.141535836823517,7.146766245090394,0.0033222591362126247,1222.6626093070429
9,macs1931,MACS J1931.8-2635,zitrin_ltm_gauss,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9972425736961451,32,0.10000000568460914,0.3856143015662234,3.8561427964555883,1.5270162350206513,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.52527950130369,2.5229753399978465,2.5278450598563604,0.0033222591362126247,858.6151332449765
9,macs1931,MACS J1931.8-2635,zitrin_ltm_gauss,magnif,chandra_xray_sigma1,4200,4200,0.9972425736961451,32,0.10000000568460914,0.7771690193367653,7.771689751577467,1.256162621317274,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.18685003015588,6.184131517737579,6.189649282963361,0.0033222591362126247,920.6733323322915
9,macs1931,MACS J1931.8-2635,zitrin_ltm_gauss,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9972425736961451,32,0.10000000568460914,0.2890805486329653,2.8908053219986694,1.3153858340868698,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.1976862203365926,2.1948824766884085,2.200413032283282,0.0033222591362126247,385.47468465357895
9,macs1931,MACS J1931.8-2635,zitrin_nfw,kappa,chandra_xray_sigma1,4200,4200,0.9972425736961451,32,0.10000000568460914,0.7981207820202645,7.981207366502201,1.2964473868593598,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.15621385595651,6.153483803782984,6.159016633221253,0.0033222591362126247,1064.1313780729577
9,macs1931,MACS J1931.8-2635,zitrin_nfw,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9972425736961451,32,0.10000000568460914,0.4119005011551125,4.119004777401803,1.7574583929678733,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.343728189459959,2.340825135701545,2.347006863198354,0.0033222591362126247,936.7446350482071
9,macs1931,MACS J1931.8-2635,zitrin_nfw,magnif,chandra_xray_sigma1,4200,4200,0.9972425736961451,32,0.10000000568460914,0.6974207792916522,6.974207396460091,1.30211938957559,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,5.3560429652562425,5.35307984413484,5.358979046589954,0.0033222591362126247,895.9063685252579
9,macs1931,MACS J1931.8-2635,zitrin_nfw,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9972425736961451,32,0.10000000568460914,0.34646496916668185,3.4646494947150366,1.678483160750066,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.064155051258771,2.0612435842798,2.067840572426425,0.0033222591362126247,712.1850570097957
10,rxj1532,RX J1532.9+3021,zitrin_ltm_gauss,kappa,chandra_xray_sigma1,4200,4200,0.9980961451247166,32,0.10000002271899062,0.6988689353088249,6.9886877653289305,1.241648606394855,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,5.628555236429321,5.625525944393642,5.631558117650403,0.0033222591362126247,736.8586307353391
10,rxj1532,RX J1532.9+3021,zitrin_ltm_gauss,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9980961451247166,32,0.10000002271899062,0.44569708095115307,4.45696979693298,1.7467313937122986,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.5516057093704934,2.5478084022057907,2.5551449289189945,0.0033222591362126247,860.3006111287032
10,rxj1532,RX J1532.9+3021,zitrin_ltm_gauss,magnif,chandra_xray_sigma1,4200,4200,0.9980961451247166,32,0.10000002271899062,0.7522795662036916,7.522793952934063,1.2488245887226543,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.023899609975381,6.02096853966453,6.026876610491405,0.0033222591362126247,855.5532550568785
10,rxj1532,RX J1532.9+3021,zitrin_ltm_gauss,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9980961451247166,32,0.10000002271899062,0.4399065795317844,4.399064795894725,1.6415138799047888,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.6798827897512996,2.6763966947517317,2.683092830207744,0.0033222591362126247,801.1147142109274
10,rxj1532,RX J1532.9+3021,zitrin_nfw,kappa,chandra_xray_sigma1,4200,4200,0.9980961451247166,32,0.10000002271899062,0.8017410694508026,8.017408873033656,1.201592254298748,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.672320701428483,6.669637741314985,6.674910248667982,0.0033222591362126247,825.1854745406581
